"source_country_iso3c","exporter_iso3c","consumer_iso3c","consumption_source","sciname","sciname_hs_modified","habitat","method","end_use","consumption_live_t","consumption_live_t_capped","consumption_percap_live_kg","consumption_percap_live_kg_capped","hs_version","year"
"FRA","BEL","DNK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0138976428961262,0.011039148611952,2.42546332393807e-06,1.92658929905695e-06,"HS02",2013
"FRA","BEL","LTU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00298539541251603,0.00274070148168315,9.85868257402702e-07,9.05062887977978e-07,"HS02",2013
"FRA","CHN","DNK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00345566620559064,0.00274489804364226,6.03094474658622e-07,4.79048827384925e-07,"HS02",2013
"FRA","CHN","LTU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00323307880051002,0.00296808383298492,1.0676608363976e-06,9.80151447939651e-07,"HS02",2013
"FRA","DEU","DNK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0810280023464469,0.0643620048606482,1.41412791631058e-05,1.12326732965732e-05,"HS02",2013
"FRA","DEU","LTU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0119794328763225,0.0109975547279985,3.9559726543893e-06,3.63172666171053e-06,"HS02",2013
"FRA","ESP","DNK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0198959104367209,0.015803680791242,3.47230112482415e-06,2.75811146025824e-06,"HS02",2013
"FRA","ESP","KIR","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00285403404337016,0.000732049421191051,2.51876167659817e-05,6.46053270371854e-06,"HS02",2013
"FRA","ESP","LTU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0220703590873179,0.0202613917065388,7.28830303766306e-06,6.69092705459889e-06,"HS02",2013
"FRA","ESP","SYC","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0887524203247859,0.0136162016753797,0.000917679139781065,0.000140788320981241,"HS02",2013
"FRA","FRA","LTU","foreign step 1","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.121224212924707,0.111288232904001,4.00319177319208e-05,3.67507552877316e-05,"HS02",2013
"FRA","GBR","DNK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.037170782087711,0.029525423163888,6.48716975602874e-06,5.15287603394409e-06,"HS02",2013
"FRA","GBR","LTU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00465287010850398,0.00427150385071063,1.53651905759647e-06,1.41058033389284e-06,"HS02",2013
"FRA","LTU","DNK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00103094595217247,0.000818898978912069,1.79924150781982e-07,1.4291700068903e-07,"HS02",2013
"FRA","NLD","DNK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0183033635961001,0.0145386920894522,3.19436450043038e-06,2.53734138260411e-06,"HS02",2013
"FRA","NLD","LTU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00676493984761434,0.00621046062646297,2.23398864721269e-06,2.05088276407548e-06,"HS02",2013
"FRA","NOR","DNK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00203592113138851,0.00161716890407912,3.55315795025196e-07,2.82233749620258e-07,"HS02",2013
"FRA","SWE","DNK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.0642472529802392,0.0510327527379647,1.12126464129235e-05,8.90640743978503e-06,"HS02",2013
"FRA","SWE","LTU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00713339675554577,0.00654871745812768,2.35566431142368e-06,2.1625854456666e-06,"HS02",2013
"FRA","USA","LTU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00891483430432105,0.00818414186756618,2.94394910764191e-06,2.70265226759828e-06,"HS02",2013
"FRA","VNM","DNK","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00948143192510142,0.00753127252280139,1.65473135010248e-06,1.3143829801332e-06,"HS02",2013
"FRA","VNM","LTU","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00856180650842581,0.00786004952146386,2.82736860494038e-06,2.59562712943738e-06,"HS02",2013
"ATG","FRA","SYC","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00134633290859408,0.000206551442073722,1.39207654382415e-05,2.13569330266271e-06,"HS02",2013
"USA","CHN","ARE","foreign step 2","pterois volitans","pterois volitans","marine","capture","direct human consumption",0.00103596509147883,0.00103596509147883,1.18371024022567e-07,1.18371024022567e-07,"HS02",2013
